"Institutional sectors";"Not Consolidated or Consolidated";"Balance sheets and transactions";"Periods";"Assets/Total (million euros)";"Assets/Monetary gold and special drawing rights/Total (million euros)";"Assets/Monetary gold and special drawing rights/Monetary gold (million euros)";"Assets/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Assets/Currency and deposits/Total (million euros)";"Assets/Currency and deposits/Currency (million euros)";"Assets/Currency and deposits/Transferable deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Assets/Debt securities/Total (million euros)";"Assets/Debt securities/Short-term securities (million euros)";"Assets/Debt securities/Long-term securities (million euros)";"Assets/Loans/Total (million euros)";"Assets/Loans/Short-term loans (million euros)";"Assets/Loans/Long-term loans (million euros)";"Assets/Equity and investment fund shares/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Listed shares (million euros)";"Assets/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Assets/Equity and investment fund shares/Equity/Other equity (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units  (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Assets/Insurance and pension schemes/Total (million euros)";"Assets/Insurance and pension schemes/Non-life insurance technical reserves (million euros)";"Assets/Insurance and pension schemes/Life insurance and annuity entitlements (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Total (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Provisions for calls under guarantees (million euros)";"Assets/Fin. derivatives, employee stock options/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Assets/Fin. derivatives, employee stock options/Employee stock options (million euros)";"Assets/Other accounts receivable/payable/Total (million euros)";"Assets/Other accounts receivable/payable/Trade credits and advances (million euros)";"Assets/Other accounts receivable/payable/Other receivable/payable (million euros)";"Liabilities/Totaal (million euros)";"Liabilities/Monetary gold and special drawing rights/Total (million euros)";"Liabilities/Monetary gold and special drawing rights/Monetary gold (million euros)";"Liabilities/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Liabilities/Currency and deposits/Total (million euros)";"Liabilities/Currency and deposits/Currency (million euros)";"Liabilities/Currency and deposits/Transferable deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Liabilities/Debt securities/Total (million euros)";"Liabilities/Debt securities/Short-term securities (million euros)";"Liabilities/Debt securities/Long-term securities (million euros)";"Liabilities/Loans/Total (million euros)";"Liabilities/Loans/Short-term loans (million euros)";"Liabilities/Loans/Long-term loans (million euros)";"Liabilities/Equity and investment fund shares/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Listed shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Other equity (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Non-life insurance technical reserves (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Life insurance and annuity entitlements  (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Provisions for calls under guarantees (million euros)";"Liabilities/Fin. derivatives, employee stock options/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Liabilities/Fin. derivatives, employee stock options/Employee stock (million euros)";"Liabilities/Other accounts receivable/payable/Total (million euros)";"Liabilities/Other accounts receivable/payable/Trade credits and advances (million euros)";"Liabilities/Other accounts receivable/payable/Other receivable/payable (million euros)";"Net worth (million euros)"
"Financial corporations";"Not consolidated";"Other changes";"2026 2nd quarter*";159348;-8903;-9018;115;1824;0;87;1737;;1737;20176;296;19880;8935;237;8698;238511;184308;82326;101035;947;54203;-137;54340;36;76;;-40;0;-40;-40;0;0;-101288;-101288;-48708;-52580;;57;0;57;128854;110;;110;2614;0;1417;1197;10;1187;34356;1541;32815;-925;-3805;2880;138927;76787;91382;-7661;-6934;62140;5;62135;47671;40;3609;44022;42948;1074;1074;0;0;-94154;-94154;-41882;-52272;0;255;5;250;30494
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2015";51116;128;-237;365;21858;0;4138;17720;;17720;-12712;1147;-13859;55548;25261;30287;126763;90987;37117;51831;2039;35776;683;35093;40;359;;-319;0;-319;-319;0;0;-141239;-141239;-12458;-128781;;730;0;730;97083;389;;389;28697;0;13659;15038;7;15031;19312;4809;14503;25837;15075;10762;62950;45626;-35157;67374;13409;17324;0;17324;64162;-1515;3931;61746;63411;-1665;-1665;0;0;-106192;-106159;-17798;-88361;-33;1928;0;1928;-45967
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2016";254427;2455;2449;6;59;0;702;-643;;-643;30106;514;29592;15180;14455;725;198012;128460;53064;72985;2411;69552;148;69404;910;1029;;-119;0;-119;-119;0;0;7613;7613;-5812;13425;;92;0;92;318898;9;;9;1391;0;798;593;11;582;10090;-224;10314;7711;2886;4825;198377;146618;74575;27382;44661;51759;0;51759;114011;861;7689;105461;104839;622;622;0;0;-12582;-12573;-6090;-6483;-9;-109;0;-109;-64471
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2017";-129792;-751;-357;-394;-22449;0;-3382;-19067;;-19067;-38294;-2241;-36053;-78823;-35969;-42854;106466;74604;44391;28392;1821;31862;-667;32529;-329;-260;;-69;0;-69;-69;0;0;-94321;-94321;-16023;-78298;;-1291;0;-1291;-161326;-421;;-421;-37140;0;-18265;-18875;-24;-18851;-46759;-6538;-40221;-38076;-21930;-16146;115701;86417;33737;88346;-35666;29284;0;29284;-34955;-744;-1707;-32504;-35819;3315;3315;0;0;-117402;-117397;-15620;-101777;-5;-2274;0;-2274;31534
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2018";911;882;764;118;6569;0;577;5992;;5992;-7930;546;-8476;26411;13994;12417;58009;69831;-49051;116977;1905;-11822;217;-12039;199;212;;-13;0;-13;-13;0;0;-83347;-83347;-20624;-62723;;118;0;118;42150;133;;133;10914;0;5166;5748;17;5731;-11677;2656;-14333;26021;18093;7928;63870;89726;-84706;92395;82037;-25856;0;-25856;26833;196;-5137;31774;34313;-2539;-2539;0;0;-74484;-74472;-21030;-53442;-12;540;0;540;-41239
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2019";705536;4768;4664;104;4395;0;568;3827;;3827;42394;-886;43280;25626;7026;18600;552008;407682;140844;265634;1204;144326;-3264;147590;997;1076;;-79;0;-79;-79;0;0;73929;73929;-63485;137414;;1419;0;1419;728875;89;;89;6562;0;3518;3044;7;3037;58984;2137;56847;10643;5436;5207;383887;249849;123868;85561;40420;134038;0;134038;237597;1079;18546;217972;217624;348;348;0;0;30723;30729;-65033;95762;-6;390;0;390;-23339
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2020";-44145;3189;3444;-255;-15979;0;-3164;-12815;;-12815;17939;-94;18033;-57765;-24924;-32841;-17467;-36503;55148;-89054;-2597;19036;-1018;20054;656;680;;-24;0;-24;-24;0;0;27343;27343;-60519;87862;;-2061;0;-2061;37256;-268;;-268;-20774;0;-11560;-9214;-8;-9206;-18688;-4366;-14322;-32161;-18682;-13479;-66873;-86061;-49690;-54382;18011;19188;0;19188;215531;124;638;214769;216186;-1417;-1417;0;0;-38519;-38516;-61251;22735;-3;-992;0;-992;-81401
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2021";335883;2041;1515;526;12976;0;2315;10661;;10661;-36462;377;-36839;36302;18103;18199;485903;276015;148305;126876;834;209888;1092;208796;-419;-396;;-23;0;-23;-23;0;0;-166410;-166410;-48846;-117564;;1952;0;1952;205789;549;;549;20647;0;12089;8558;20;8538;6457;4634;1823;17368;11750;5618;369206;207316;122846;79357;5113;161890;0;161890;-117226;-400;-2176;-114650;-119657;5007;5007;0;0;-91914;-91911;-42876;-49035;-3;702;0;702;130094
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2022";-720146;2095;1902;193;7135;0;1490;5645;;5645;-237497;191;-237688;25729;14877;10852;-267787;-177244;-87687;-89737;180;-90543;456;-90999;-1347;-1267;;-80;0;-80;-80;0;0;-251346;-251346;-411759;160413;;2872;2;2870;-781896;190;;190;10499;0;6195;4304;-14;4318;-129749;2137;-131886;15405;9222;6183;-151684;-34962;-115314;118729;-38377;-116722;-5;-116717;-448905;-1412;-17868;-429625;-428433;-1192;-1192;0;0;-79785;-79791;-404911;325120;6;2133;-6;2139;61750
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2023";-227096;2677;3186;-509;-5673;0;-1341;-4332;;-4332;42077;734;41343;-12497;-9767;-2730;168271;137075;78161;60524;-1610;31196;229;30967;231;332;;-101;0;-101;-101;0;0;-421808;-421808;-301491;-120317;;-374;-3;-371;-177374;-482;;-482;-8319;0;-5363;-2956;-15;-2941;38007;355;37652;-10403;-6350;-4053;138680;99000;81233;19876;-2109;39680;22;39658;116550;136;5246;111168;111954;-786;-786;0;0;-450611;-450600;-305316;-145284;-11;-796;-2;-794;-49722
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2024";25557;13187;12667;520;9779;0;1789;7990;;7990;-595;1517;-2112;25114;14176;10938;321791;224903;169630;55302;-29;96888;3474;93414;-268;177;;-445;0;-445;-445;0;0;-343839;-343839;-304769;-39070;;388;-2;390;44262;496;;496;17556;0;10906;6650;45;6605;40305;9296;31009;7574;1795;5779;234950;150734;42091;83061;25582;84216;20;84196;79300;74;4637;74589;75745;-1156;-1156;0;0;-336983;-336979;-305013;-31966;-4;1064;12;1052;-18705
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2025*";-549469;21586;22803;-1217;-20325;0;-3164;-17161;;-17161;-47654;-43;-47611;-59498;-32157;-27341;55208;61384;49601;20095;-8312;-6176;-116;-6060;-633;-441;;-192;0;-192;-192;0;0;-498117;-498117;-469991;-28126;;-36;-4;-32;-616659;-1188;;-1188;-36024;0;-21255;-14769;-105;-14664;-31122;-5770;-25352;-24701;-6701;-18000;126539;116175;106057;1765;8353;10364;0;10364;-215226;-684;392;-214934;-215509;575;575;0;0;-433426;-433430;-467888;34458;4;-1511;-4;-1507;67190
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2026 1st quarter*";-149148;6615;6390;225;3839;0;577;3262;;3262;-10873;-90;-10783;9386;4969;4417;-56443;-60027;-33546;-27309;828;3584;758;2826;27;67;;-40;0;-40;-40;0;0;-101864;-101864;-105005;3141;;165;0;165;-143710;217;;217;6256;0;3554;2702;14;2688;-11554;1597;-13151;3726;932;2794;-56255;-56270;-89144;25900;6974;15;-16;31;20994;50;-811;21755;22450;-695;-695;0;0;-107458;-107458;-104707;-2751;0;364;3;361;-5438
"Financial corporations";"Not consolidated";"Price changes and revaluations";"2026 2nd quarter*";141852;-8903;-9018;115;2041;0;304;1737;;1737;20176;296;19880;6690;3105;3585;223043;168840;82326;85567;947;54203;-137;54340;36;76;;-40;0;-40;-40;0;0;-101288;-101288;-48708;-52580;;57;0;57;111281;110;;110;2831;0;1634;1197;10;1187;27574;1541;26033;3594;606;2988;123400;61260;91382;-23188;-6934;62140;5;62135;47671;40;3609;44022;42948;1074;1074;0;0;-94154;-94154;-41882;-52272;0;255;5;250;30571
"Financial corporations";"Not consolidated";"Other volume changes";"2015";1337;0;0;0;-12;0;0;-12;;-12;423;0;423;-4967;-940;-4027;6016;6016;0;6016;0;0;0;0;-101;0;;-101;0;-101;-101;0;0;0;0;0;0;;-22;-7;-15;1547;0;;0;0;0;0;0;0;0;-1574;-416;-1158;-1160;-1028;-132;4585;8626;0;8626;0;-4041;0;-4041;-47;2738;-2096;-689;2150;-2839;-2839;0;0;0;0;0;0;0;-257;-3;-254;-210
"Financial corporations";"Not consolidated";"Other volume changes";"2016";39074;0;0;0;-383;0;-2064;1681;;1681;-290;-290;0;39505;-58;39563;-795;-795;0;-795;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;1037;0;1037;45194;0;;0;863;0;-42577;43440;-751;44191;1908;-5;1913;38071;0;38071;-52;-52;0;-52;0;0;0;0;4394;0;0;4394;4394;0;0;0;0;0;0;0;0;0;10;0;10;-6120
"Financial corporations";"Not consolidated";"Other volume changes";"2017";-26480;0;0;0;0;0;0;0;;0;0;0;0;-22741;-2370;-20371;-3820;-3820;0;-3820;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;81;0;81;-23978;0;;0;0;0;0;0;0;0;-21901;0;-21901;-26;-4605;4579;-3064;-3064;0;-3064;0;0;0;0;1032;0;0;1032;1032;0;0;0;0;0;0;0;0;0;-19;-10;-9;-2502
"Financial corporations";"Not consolidated";"Other volume changes";"2018";-1909;0;0;0;-246;0;124;-370;;-370;1136;-123;1259;-4543;-3524;-1019;2047;-491;455;-936;-10;2538;7;2531;0;0;;0;0;0;0;0;0;104;104;11;93;;-407;0;-407;-12644;0;;0;0;0;0;0;0;0;-146;0;-146;-4712;-2442;-2270;-2008;-1932;0;-1932;0;-76;0;-76;-5961;0;0;-5961;-5961;0;0;0;0;23;23;23;0;0;160;0;160;10735
"Financial corporations";"Not consolidated";"Other volume changes";"2019";-21020;0;0;0;-1269;0;-1308;39;;39;147;147;0;-896;-95;-801;-19008;-19008;0;-19008;0;0;-1755;1755;0;0;;0;0;0;0;0;0;0;0;0;0;;6;0;6;-19288;0;;0;0;0;0;0;0;0;0;0;0;-3225;-4;-3221;-12872;-13078;8861;-21939;0;206;-2192;2398;-3191;0;0;-3191;-3191;0;0;0;0;0;0;0;0;0;0;0;0;-1732
"Financial corporations";"Not consolidated";"Other volume changes";"2020";-20711;0;0;0;-35370;0;-35941;571;;571;0;0;0;2961;3577;-616;11879;11879;0;11879;0;0;0;0;-39;-39;;0;0;0;0;0;0;-142;-142;-142;0;;0;0;0;-27132;0;;0;0;0;0;0;0;0;21674;0;21674;-14052;-4;-14048;-346;-346;0;4254;-4600;0;0;0;-34408;-8;0;-34400;-34400;0;0;0;0;0;0;0;0;0;0;0;0;6421
"Financial corporations";"Not consolidated";"Other volume changes";"2021";-121207;0;0;0;-1184;0;-1016;-168;;-168;-54;0;-54;35004;-1552;36556;-154551;-154551;1822;-175364;18991;0;0;0;0;0;;0;0;0;0;0;0;-36;-36;0;-36;;-386;0;-386;-130749;0;;0;0;0;0;0;0;0;1100;0;1100;18716;-11616;30332;-150489;-150489;-164981;11561;2931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;0;-76;9542
"Financial corporations";"Not consolidated";"Other volume changes";"2022";9564;0;0;0;600;0;600;0;;0;0;0;0;161;-256;417;8803;8803;6402;2401;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;19438;0;;0;0;0;0;0;0;0;0;0;0;3;1;2;7911;7911;0;7911;0;0;0;0;11500;0;0;11500;11500;0;0;0;0;0;0;0;0;0;24;0;24;-9874
"Financial corporations";"Not consolidated";"Other volume changes";"2023";191162;0;0;0;1;0;1;0;;0;0;0;0;-18301;4540;-22841;207516;207516;18;207498;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;1946;0;1946;191537;0;;0;0;0;0;0;0;0;918;0;918;27577;14326;13251;161203;161203;0;161203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1839;-2;1841;-375
"Financial corporations";"Not consolidated";"Other volume changes";"2024";-18367;0;0;0;-1430;0;-1919;489;;489;-352;-2138;1786;1909;9471;-7562;-18580;-18615;-25658;2890;4153;35;18;17;0;0;;0;0;0;0;0;0;0;0;0;0;;86;0;86;-24234;0;;0;0;0;0;0;0;0;-10820;0;-10820;0;0;0;-13416;-13416;4153;-17569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5867
"Financial corporations";"Not consolidated";"Other volume changes";"2025*";2439;0;0;0;-6306;0;0;-6306;;-6306;7;7;0;6645;7152;-507;2;2;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;2091;0;2091;2664;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;573;573;-20;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2091;0;2091;-225
"Financial corporations";"Not consolidated";"Other volume changes";"2026 1st quarter*";-4513;0;0;0;-1130;0;-1130;0;;0;0;0;0;-3249;-2763;-486;-134;-134;0;-134;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;-4045;0;;0;-1130;0;-1130;0;0;0;0;0;0;-2781;-2740;-41;-134;-134;0;-134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-468
"Financial corporations";"Not consolidated";"Other volume changes";"2026 2nd quarter*";17496;0;0;0;-217;0;-217;0;;0;0;0;0;2245;-2868;5113;15468;15468;0;15468;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;17573;0;;0;-217;0;-217;0;0;0;6782;0;6782;-4519;-4411;-108;15527;15527;0;15527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-77
"Financial corporations";"Not consolidated";"Closing balance sheet";"2015";10555385;25215;19213;6002;815669;2233;310795;502641;;502641;1234917;34984;1199933;3463935;1096921;2367014;4362618;3459003;514874;2918327;25802;903615;44889;858726;22159;21697;;462;0;462;462;0;0;484462;484462;58928;425534;;146410;2639;143771;10551910;6158;;6158;1601205;57244;715236;828725;333314;495411;1391672;81701;1309971;1593726;737802;855924;3748122;2988489;439537;2207539;341413;759633;9910;749723;1529288;42302;143259;1343643;1333193;10450;7704;2746;84;472785;472674;55720;416954;111;208954;2939;206015;3475
"Financial corporations";"Not consolidated";"Closing balance sheet";"2016";11318041;27383;21662;5721;893536;1951;345228;546357;;546357;1306492;44645;1261847;3557664;1086603;2471061;4859619;3860804;601595;3218794;40415;998815;45449;953366;15759;15297;;462;0;462;462;0;0;502609;502609;67537;435072;;154979;2303;152676;11372982;6172;;6172;1727383;59483;763917;903983;339431;564552;1425497;90486;1335011;1652330;738671;913659;4209446;3373204;565413;2454633;353158;836242;7580;828662;1663709;40621;142467;1480534;1467764;12770;8789;3981;87;475933;475839;65368;410471;94;212512;2740;209772;-54941
"Financial corporations";"Not consolidated";"Closing balance sheet";"2017";11422280;26626;21305;5321;935937;2074;358031;575832;;575832;1302872;48090;1254782;3500687;1041103;2459584;5090518;4029662;644236;3345913;39513;1060856;51950;1008906;12508;12108;;400;0;400;400;0;0;404143;404143;68534;335609;;148989;2204;146785;11439472;5756;;5756;1730702;61827;781951;886924;343355;543569;1322167;86417;1235750;1739058;840634;898424;4398232;3503082;615367;2642252;245463;895150;6427;888723;1642390;36166;133158;1472974;1457112;15862;12389;3473;92;374708;374620;65926;308694;88;226459;2778;223681;-17192
"Financial corporations";"Not consolidated";"Closing balance sheet";"2018";11057680;27777;22069;5708;906864;2281;334552;570031;;570031;1317451;42436;1275015;3506868;969786;2537082;4794961;3753136;588517;3116067;48552;1041825;53937;987888;10935;10535;;400;0;400;400;0;0;369812;369812;82357;287455;;123012;2118;120894;11086083;5895;;5895;1718075;64985;782794;870296;351410;518886;1350399;90374;1260025;1679891;788426;891465;4152664;3285698;513581;2543966;228151;866966;6022;860944;1681222;36654;120961;1523516;1508962;14554;9973;4581;91;331016;330945;75693;255252;71;166921;2568;164353;-28403
"Financial corporations";"Not consolidated";"Closing balance sheet";"2019";11759863;32828;26733;6095;875254;2091;299590;573573;;573573;1386450;46542;1339908;3447519;1016661;2430858;5362159;4186658;744406;3394872;47380;1175501;55526;1119975;11200;10800;;400;0;400;400;0;0;505788;505788;84727;421061;;138665;2101;136564;11806633;5989;;5989;1683136;70029;740040;873067;363403;509664;1425368;87201;1338167;1572118;797986;774132;4590836;3601829;736336;2646414;219079;989007;5705;983302;1940264;38740;133080;1768346;1752272;16074;10432;5642;98;430734;430680;79666;351014;54;158188;2146;156042;-46770
"Financial corporations";"Not consolidated";"Closing balance sheet";"2020";11914896;35986;30177;5809;1082936;1773;405982;675181;;675181;1431549;80808;1350741;3343040;942281;2400759;5284451;4043275;829144;3165868;48263;1241176;71899;1169277;11795;11395;;400;0;400;400;0;0;599692;599692;106416;493276;;125447;1037;124410;12033919;5726;;5726;1974088;77846;952431;943811;386801;557010;1411265;59959;1351306;1436044;749758;686286;4437291;3401311;705195;2494865;201251;1035980;6187;1029793;2145139;40896;128863;1975288;1963705;11583;9471;2112;92;472431;472388;98639;373749;43;151935;2114;149821;-119023
"Financial corporations";"Not consolidated";"Closing balance sheet";"2021";12185390;48619;31692;16927;1147671;1629;450029;696013;;696013;1497397;77299;1420098;3512520;936840;2575680;5347719;4057601;964137;3019818;73646;1290118;67412;1222706;10831;10431;;400;0;400;400;0;0;494105;494105;109544;384561;;126528;1093;125435;12138871;16353;;16353;2165262;83785;1057927;1023550;400405;623145;1448731;61613;1387118;1394241;634201;760040;4483465;3422055;741194;2473975;206886;1061410;3054;1058356;2045217;40487;120536;1884098;1866507;17591;14595;2996;96;430962;430918;106204;324714;44;154640;2105;152535;46519
"Financial corporations";"Not consolidated";"Closing balance sheet";"2022";11804680;50815;33594;17221;1242930;1951;473113;767866;;767866;1221498;60229;1161269;3608533;1006624;2601909;4797490;3769239;836416;2844198;88625;1028251;67053;961198;9293;8893;;400;0;400;400;0;0;726848;726848;135550;591298;;147273;999;146274;11660723;16620;;16620;2178131;85303;1106591;986237;422493;563744;1319809;73883;1245926;1356114;612258;743856;4197820;3416569;627514;2622867;166188;781251;1559;779692;1631258;39377;98598;1493167;1479710;13457;13457;0;116;783452;783400;133566;649834;52;177519;1939;175580;143957
"Financial corporations";"Not consolidated";"Closing balance sheet";"2023";11680473;54099;36780;17319;1102026;1974;389661;710391;;710391;1291193;65342;1225851;3559724;988208;2571516;4901247;3824969;869402;2863603;91964;1076278;95164;981114;9460;9060;;400;0;400;400;0;0;608122;608122;148918;459204;;154602;1162;153440;11549603;16177;;16177;2044326;84373;928221;1031732;449919;581813;1350479;86191;1264288;1305125;561601;743524;4214866;3401670;675126;2548373;178171;813196;1055;812141;1772668;41811;99741;1630965;1618245;12720;12720;0;151;652189;652143;147593;504550;46;193773;2143;191630;130870
"Financial corporations";"Not consolidated";"Closing balance sheet";"2024";12040893;66711;49447;17264;1108815;2616;387238;718961;;718961;1375479;67556;1307923;3655175;1021747;2633428;5077924;3958549;1007601;2846717;104231;1119375;69834;1049541;9302;8902;;400;0;400;400;0;0;591033;591033;156879;434154;;156454;1124;155330;11906680;16668;;16668;2088176;86890;923514;1077772;478461;599311;1392921;92498;1300423;1300457;545157;755300;4406304;3517940;709650;2617369;190921;888364;1680;886684;1879091;42254;99793;1736853;1725283;11570;11570;0;191;626608;626561;153977;472584;47;196455;2512;193943;134213
"Financial corporations";"Not consolidated";"Closing balance sheet";"2025*";12193057;88421;72250;16171;1173479;2992;362239;808248;;808248;1358062;64066;1293996;3760214;1056024;2704190;5024651;3969659;1014389;2850087;105183;1054992;70335;984657;8477;8077;;400;0;400;400;0;0;605527;605527;190794;414733;;174226;1181;173045;11968312;15473;;15473;2162122;88604;865246;1208272;513139;695133;1424365;87222;1337143;1311911;560686;751225;4453109;3601773;812632;2587468;201673;851336;2912;848424;1694700;42929;95789;1555771;1543609;12162;12162;0;211;687395;687340;180298;507042;55;219237;2439;216798;224745
"Financial corporations";"Not consolidated";"Closing balance sheet";"2026 1st quarter*";12414095;94996;78640;16356;1265833;2787;406941;856105;;856105;1408050;82199;1325851;3804281;1099051;2705230;4970289;3907938;963277;2837762;106899;1062351;80801;981550;8806;8406;;400;0;400;400;0;0;646710;646710;231044;415666;;215130;1218;213912;12304999;15683;;15683;2254278;87232;924004;1243042;520943;722099;1449870;121137;1328733;1321990;572001;749989;4444220;3591221;747454;2637608;206159;852999;3171;849828;1839826;44981;94148;1700481;1689010;11471;11471;0;216;717438;717383;213092;504291;55;261694;2352;259342;109096
"Financial corporations";"Not consolidated";"Closing balance sheet";"2026 2nd quarter*";12575905;86210;69622;16588;1234327;2700;361284;870343;;870343;1432621;96815;1335806;3840570;1138788;2701782;5156777;4055624;1019251;2922184;114189;1101153;80742;1020411;8130;7730;;400;0;400;400;0;0;611016;611016;244045;366971;;206254;1478;204776;12441915;15796;;15796;2254891;88086;893362;1273443;533895;739548;1482362;130288;1352074;1276427;558453;717974;4565984;3653672;836516;2617500;199656;912312;3164;909148;1899226;44937;96449;1757619;1745070;12549;12549;0;221;677978;677923;225904;452019;55;269251;2493;266758;133990
"General government";"Not consolidated";"Opening balance sheet";"2015";346605;;;;32167;29;25451;6687;;6687;12516;323;12193;102822;37492;65330;91825;90911;36;55808;35067;914;0;914;0;0;;0;0;0;0;0;0;24237;24237;0;24237;;83038;2264;80774;658376;;;;20309;;16991;3318;;3318;420097;23443;396654;140192;62349;77843;616;616;0;616;0;;;;0;;;0;0;0;0;0;0;1036;1036;0;1036;;76126;7500;68626;-311771
"General government";"Not consolidated";"Opening balance sheet";"2016";347220;;;;38405;23;32496;5886;;5886;11571;248;11323;100462;36984;63478;98951;98057;17;62988;35052;894;115;779;0;0;;0;0;0;0;0;0;18724;18724;0;18724;;79107;2184;76923;656285;;;;27745;;24847;2898;;2898;405533;14061;391472;143038;63309;79729;647;647;0;647;0;;;;0;;;0;0;0;0;0;0;1008;1008;0;1008;;78314;7530;70784;-309065
"General government";"Not consolidated";"Opening balance sheet";"2017";350433;;;;42776;21;37258;5497;;5497;11034;993;10041;92425;33889;58536;103663;102633;2186;61511;38936;1030;260;770;0;0;;0;0;0;0;0;0;16381;16381;0;16381;;84154;2193;81961;655009;;;;33198;;31317;1881;;1881;406373;16641;389732;137169;57893;79276;608;608;0;608;0;;;;0;;;0;0;0;0;0;0;1078;1078;0;1078;;76583;7732;68851;-304576
